Measured time [us]
125.368000
126.931000
122.192000
124.867000
124.957000
124.877000
124.186000
123.865000
126.290000
125.148000
125.528000
126.390000
124.216000
123.925000
124.527000
124.807000
124.757000
126.309000
124.556000
123.474000
126.039000
124.075000
124.085000
124.757000
124.977000
126.520000
123.985000
126.440000
125.108000
124.296000
124.025000
124.345000
124.907000
125.929000
124.907000
125.779000
123.454000
126.450000
122.562000
125.739000
123.885000
126.851000
124.396000
125.158000
126.440000
122.643000
127.221000
134.545000
121.551000
122.222000
122.442000
124.766000
127.082000
126.520000
121.871000
121.371000
123.023000
123.915000
123.073000
126.450000
123.414000
125.418000
125.268000
125.017000
124.896000
125.348000
124.386000
123.664000
125.207000
125.128000
125.178000
124.316000
124.787000
124.817000
124.867000
128.865000
122.552000
123.834000
124.907000
124.767000
124.206000
125.107000
125.068000
125.869000
123.925000
126.470000
123.635000
124.516000
124.967000
124.656000
125.197000
125.148000
125.378000
126.951000
136.018000
154.834000
126.200000
124.727000
123.224000
124.416000
127.402000
125.729000
121.801000
122.633000
121.330000
126.650000
121.761000
129.586000
124.927000
122.823000
122.883000
121.941000
122.863000
124.416000
123.515000
125.658000
125.799000
122.733000
125.338000
122.343000
121.831000
122.983000
121.360000
123.715000
123.154000
124.456000
123.535000
122.462000
124.396000
123.915000
123.484000
125.327000
96.523000
86.344000
85.783000
84.250000
90.542000
86.574000
85.121000
84.610000
85.081000
92.877000
84.721000
85.021000
85.262000
85.292000
90.081000
83.308000
85.472000
84.250000
86.084000
89.861000
86.164000
86.534000
86.293000
86.714000
91.895000
85.613000
85.563000
83.799000
117.533000
80.603000
148.522000
134.926000
116.401000
125.458000
113.746000
127.732000
114.547000
127.031000
108.306000
106.021000
77.568000
96.774000
83.709000
86.304000
100.350000
86.073000
87.176000
87.557000
86.885000
90.292000
85.763000
88.398000
86.334000
85.422000
90.421000
86.985000
86.825000
86.054000
78.579000
89.871000
85.652000
87.115000
87.225000
87.255000
89.310000
88.278000
86.644000
86.384000
84.490000
89.229000
88.878000
87.586000
85.523000
85.893000
89.510000
94.629000
85.041000
88.047000
85.682000
88.458000
85.663000
85.753000
86.003000
86.464000
89.089000
86.834000
96.062000
87.706000
85.453000
89.019000
87.095000
85.813000
86.855000
87.025000
87.466000
85.382000
85.321000
86.625000
88.568000
87.276000
85.843000
85.873000
85.973000
86.614000
86.744000
86.034000
94.820000
101.352000
86.584000
84.420000
85.663000
87.296000
85.663000
87.025000
86.063000
85.963000
91.473000
88.117000
87.476000
85.974000
86.595000
87.085000
86.634000
85.943000
87.416000
85.392000
91.233000
85.802000
86.635000
86.324000
85.583000
87.696000
85.843000
86.123000
87.426000
86.604000
90.381000
86.224000
85.823000
86.644000
86.184000
87.476000
86.103000
86.434000
86.173000
85.723000
89.410000
86.474000
84.681000
88.728000
86.794000
88.037000
85.662000
85.783000
86.555000
85.072000
90.111000
78.669000
86.424000
86.143000
86.173000
86.273000
87.176000
86.805000
85.613000
85.653000
94.048000
87.205000
86.384000
87.435000
85.943000
87.396000
87.135000
86.354000
86.905000
99.649000
90.732000
86.194000
86.124000
86.404000
85.973000
90.081000
85.883000
85.492000
86.524000
104.217000
91.042000
85.723000
94.389000
86.705000
99.759000
88.478000
87.866000
93.888000
87.606000
100.211000
91.553000
86.333000
97.304000
88.428000
100.611000
85.433000
85.452000
90.462000
85.903000
98.847000
100.500000
87.686000
91.594000
87.927000
96.864000
87.266000
85.963000
90.722000
85.001000
97.314000
91.203000
86.334000
92.275000
75.844000
95.962000
86.384000
86.093000
91.022000
86.323000
95.131000
88.759000
86.374000
90.742000
85.773000
95.321000
86.444000
86.894000
92.164000
85.022000
96.684000
91.554000
86.384000
89.570000
86.634000
93.858000
85.792000
79.581000
88.117000
85.202000
96.022000
90.632000
82.667000
87.796000
85.892000
93.578000
87.266000
86.935000
86.374000
86.905000
93.237000
93.397000
82.777000
86.374000
86.494000
94.129000
84.571000
85.262000
86.584000
86.303000
92.766000
108.456000
79.982000
87.637000
87.416000
87.145000
86.765000
85.151000
86.644000
87.435000
86.555000
86.244000
78.479000
87.256000
87.346000
85.632000
87.285000
85.572000
85.742000
86.815000
85.823000
88.167000
83.979000
85.322000
88.197000
82.506000
85.101000
86.184000
86.054000
91.193000
87.596000
85.672000
86.354000
86.373000
86.083000
86.414000
87.336000
86.825000
85.903000
85.432000
87.255000
85.672000
87.466000
84.771000
85.092000
86.434000
87.426000
85.021000
87.085000
84.881000
86.424000
85.312000
86.695000
87.336000
85.723000
87.316000
86.033000
86.283000
84.931000
86.344000
93.949000
112.634000
92.095000
87.105000
85.863000
85.242000
94.128000
87.666000
86.755000
85.172000
86.424000
96.934000
83.819000
78.078000
84.720000
87.586000
90.682000
87.346000
85.643000
85.182000
86.704000
91.012000
85.081000
86.494000
85.272000
88.729000
90.502000
86.805000
87.506000
86.594000
86.424000
91.373000
86.834000
86.965000
85.773000
86.474000
90.211000
86.905000
85.923000
86.764000
87.607000
89.189000
87.186000
85.943000
86.684000
87.345000
88.427000
84.700000
86.855000
86.514000
90.001000
91.474000
91.013000
79.140000
85.863000
87.846000
99.529000
85.873000
85.633000
86.474000
84.550000
88.638000
87.375000
87.716000
86.134000
85.483000
88.097000
84.801000
85.683000
86.835000
87.225000
86.634000
86.174000
86.014000
85.563000
85.362000
86.234000
87.346000
85.622000
84.700000
85.152000
89.550000
85.673000
78.158000
87.526000
86.604000
85.462000
84.530000
86.044000
86.745000
88.037000
85.683000
87.165000
85.412000
86.844000
85.833000
86.364000
85.422000
86.695000
85.402000
88.057000
86.574000
86.303000
86.935000
87.136000
88.017000
85.562000
85.262000
85.742000
86.614000
86.785000
85.372000
86.635000
86.294000
88.027000
86.163000
87.115000
85.422000
86.794000
84.972000
86.965000
86.935000
88.087000
87.075000
86.384000
86.714000
86.334000
86.765000
87.637000
88.358000
84.581000
86.053000
87.967000
85.973000
88.688000
87.005000
85.332000
85.392000
85.051000
87.265000
86.574000
86.113000
86.595000
85.513000
85.723000
85.552000
87.706000
86.935000
86.153000
85.903000
85.723000
87.887000
87.576000
85.593000
86.945000
86.254000
85.853000
86.103000
85.321000
86.855000
86.725000
89.460000
86.705000
85.572000
85.763000
86.283000
87.797000
86.384000
86.194000
85.663000
87.085000
87.887000
86.283000
84.851000
84.730000
90.071000
90.702000
102.665000
85.713000
84.891000
84.831000
87.546000
101.282000
84.911000
85.482000
93.628000
85.332000
98.066000
85.191000
84.561000
93.347000
86.514000
98.016000
84.751000
87.275000
92.295000
84.189000
97.095000
86.414000
86.074000
93.417000
86.684000
96.593000
85.652000
84.430000
91.644000
85.442000
97.024000
85.242000
83.889000
89.750000
86.454000
96.794000
85.503000
86.033000
90.913000
84.621000
95.762000
85.151000
85.261000
91.233000
86.284000
95.321000
85.833000
86.224000
91.143000
84.109000
95.020000
84.700000
84.370000
89.981000
85.663000
94.810000
85.522000
84.430000
88.277000
85.642000
94.870000
85.463000
84.781000
88.859000
87.055000
94.078000
86.243000
85.392000
86.814000
95.131000
93.798000
85.913000
90.001000
90.091000
85.883000
93.307000
86.393000
84.922000
87.617000
84.811000
92.776000
85.472000
84.771000
86.354000
89.199000
92.766000
85.853000
85.492000
85.602000
85.933000
92.485000
86.123000
84.149000
85.483000
86.555000
91.664000
85.653000
85.723000
86.554000
85.312000
91.754000
85.082000
84.831000
86.474000
86.945000
90.411000
85.151000
85.582000
86.965000
84.310000
91.504000
85.482000
86.063000
85.813000
85.101000
90.752000
86.414000
85.202000
84.230000
85.011000
89.901000
84.721000
84.700000
84.921000
85.902000
91.173000
85.342000
84.791000
84.470000
86.464000
89.089000
86.143000
85.251000
85.232000
86.725000
88.668000
84.691000
85.923000
85.482000
83.949000
88.437000
86.714000
84.892000
85.493000
88.218000
88.548000
83.649000
86.885000
85.432000
85.211000
87.767000
83.940000
85.142000
85.583000
93.928000
87.155000
85.632000
84.219000
85.172000
85.132000
86.875000
85.071000
85.713000
85.772000
86.373000
86.564000
85.543000
84.651000
85.863000
84.851000
85.893000
85.612000
86.844000
86.524000
86.194000
87.065000
84.541000
84.851000
84.570000
85.272000
85.231000
85.702000
86.414000
85.613000
86.745000
85.362000
86.694000
85.983000
84.820000
85.994000
84.681000
84.851000
86.394000
85.622000
86.303000
84.149000
84.090000
84.641000
86.054000
109.077000
78.830000
99.790000
84.691000
85.322000
78.850000
84.691000
85.202000
102.014000
84.570000
85.221000
84.971000
84.631000
100.511000
90.472000
84.531000
93.738000
84.540000
98.106000
82.937000
82.296000
90.793000
86.064000
97.856000
91.233000
85.492000
92.245000
86.874000
97.045000
85.112000
85.092000
92.055000
84.130000
97.164000
91.223000
85.682000
92.837000
85.392000
96.694000
84.019000
81.434000
91.594000
85.582000
95.962000
88.849000
86.565000
90.382000
86.304000
96.032000
84.410000
87.205000
90.000000
84.330000
95.552000
88.959000
84.991000
90.862000
84.210000
95.030000
86.033000
84.501000
90.061000
86.645000
95.000000
91.143000
84.590000
87.416000
85.462000
94.509000
83.529000
84.431000
87.576000
82.998000
93.497000
89.460000
84.049000
85.903000
83.969000
93.628000
84.040000
84.571000
85.021000
84.109000
94.459000
86.975000
83.147000
87.086000
85.032000
93.147000
82.947000
82.747000
86.233000
83.388000
93.177000
88.248000
84.681000
85.151000
84.210000
92.245000
83.688000
84.911000
83.970000
82.527000
93.598000
117.463000
86.615000
85.222000
85.041000
84.300000
98.937000
85.542000
84.430000
94.820000
85.813000
100.210000
85.462000
84.881000
93.868000
87.346000
98.316000
85.332000
84.550000
92.986000
84.511000
97.525000
85.352000
84.881000
91.954000
84.560000
97.745000
85.883000
85.292000
92.906000
86.144000
97.896000
86.684000
84.440000
91.343000
85.371000
96.153000
84.791000
84.741000
91.363000
84.671000
96.733000
85.552000
85.452000
90.703000
86.294000
95.732000
85.282000
84.821000
91.163000
86.103000
96.423000
85.392000
85.953000
76.275000
83.248000
96.243000
85.101000
84.540000
88.197000
86.234000
95.331000
85.763000
84.090000
89.179000
86.193000
93.878000
85.492000
85.452000
89.499000
84.521000
94.510000
86.484000
84.881000
87.155000
85.502000
93.527000
86.795000
85.342000
88.448000
85.322000
93.688000
85.502000
86.023000
86.384000
84.661000
92.636000
85.412000
84.801000
86.745000
84.681000
92.786000
89.510000
86.363000
86.164000
85.783000
92.195000
86.264000
85.332000
84.901000
82.446000
92.134000
86.344000
88.288000
86.775000
84.671000
91.744000
83.979000
83.518000
86.183000
86.394000
91.755000
85.362000
83.859000
85.102000
85.933000
90.692000
84.019000
86.013000
86.184000
85.753000
91.664000
86.584000
84.380000
85.312000
83.408000
89.509000
83.849000
85.964000
85.022000
85.012000
89.851000
86.384000
85.352000
84.881000
84.259000
89.289000
85.913000
85.994000
84.961000
84.200000
88.949000
83.809000
85.582000
86.023000
85.402000
88.378000
84.140000
85.432000
86.203000
85.091000
88.077000
84.431000
85.002000
86.905000
85.052000
87.516000
85.552000
83.398000
85.352000
84.431000
89.751000
86.204000
85.152000
84.931000
85.913000
87.816000
85.101000
84.891000
84.611000
86.374000
86.274000
84.210000
84.550000
85.382000
85.522000
86.003000
83.579000
85.553000
87.887000
84.691000
86.193000
86.043000
85.131000
84.601000
84.160000
85.663000
84.501000
85.112000
113.886000
112.995000
100.350000
121.771000
87.426000
85.432000
87.165000
85.643000
85.302000
85.442000
84.019000
94.129000
89.770000
93.567000
88.968000
98.718000
87.927000
87.516000
93.548000
88.698000
97.034000
97.545000
84.340000
92.576000
88.178000
97.906000
89.530000
92.375000
79.461000
86.945000
95.902000
95.331000
87.617000
92.736000
86.965000
96.573000
87.426000
86.464000
90.060000
86.064000
95.852000
118.485000
83.038000
86.494000
86.614000
87.636000
103.436000
87.807000
86.434000
98.186000
91.984000
129.896000
93.398000
127.172000
123.354000
122.312000
122.722000
122.051000
122.692000
131.539000
106.392000
112.864000
113.024000
95.070000
89.820000
86.505000
85.793000
85.733000
85.883000
85.853000
85.863000
86.534000
85.893000
83.799000
82.417000
89.981000
87.406000
73.630000
75.844000
75.784000
85.362000
78.729000
84.040000
76.485000
75.403000
81.234000
72.187000
85.843000
86.283000
88.358000
86.154000
84.110000
85.282000
85.061000
87.476000
84.881000
84.891000
86.174000
86.194000
86.374000
88.929000
85.632000
84.991000
86.744000
83.308000
84.471000
85.843000
84.450000
85.061000
86.454000
85.572000
85.762000
84.941000
85.743000
84.591000
86.715000
85.001000
84.650000
84.750000
86.784000
86.184000
85.412000
84.821000
85.602000
85.883000
84.610000
84.891000
84.560000
85.812000
84.531000
85.873000
84.551000
84.771000
84.941000
85.953000
85.993000
85.442000
84.391000
85.022000
100.581000
86.715000
85.793000
85.452000
85.582000
85.291000
86.314000
85.502000
85.242000
85.622000
85.803000
86.845000
84.730000
85.913000
85.192000
84.441000
85.462000
84.480000
85.372000
84.620000
99.639000
89.680000
103.146000
84.962000
84.310000
86.394000
84.981000
99.879000
84.630000
85.041000
90.111000
86.464000
94.198000
85.252000
85.553000
89.420000
85.352000
93.527000
85.943000
85.121000
89.499000
85.262000
94.109000
73.009000
72.157000
72.327000
84.039000
93.838000
85.732000
84.340000
88.138000
85.102000
94.199000
85.192000
84.630000
85.793000
84.350000
92.455000
86.254000
85.703000
95.802000
86.364000
91.874000
87.326000
84.600000
87.225000
84.130000
92.125000
86.835000
90.922000
86.704000
85.151000
91.934000
86.024000
84.641000
86.043000
85.312000
91.063000
85.953000
84.821000
86.294000
84.020000
90.241000
85.382000
84.901000
86.975000
85.171000
90.311000
86.004000
86.304000
85.312000
83.949000
90.261000
85.833000
84.480000
85.302000
85.502000
90.121000
86.615000
85.402000
90.462000
92.636000
95.030000
91.744000
79.811000
101.964000
79.531000
90.862000
87.366000
112.683000
91.203000
95.100000
87.897000
100.661000
87.486000
87.596000
95.330000
88.088000
99.309000
92.205000
87.466000
94.018000
87.716000
100.801000
87.667000
87.436000
93.918000
88.428000
99.098000
93.437000
79.420000
92.817000
87.987000
97.876000
88.047000
87.055000
92.525000
87.596000
98.056000
93.929000
89.079000
91.704000
86.815000
97.485000
87.165000
87.035000
91.815000
87.146000
96.814000
97.395000
79.491000
90.451000
88.748000
96.764000
87.667000
86.524000
90.482000
89.249000
95.311000
93.938000
87.285000
88.538000
87.586000
90.451000
85.893000
87.346000
86.855000
87.466000
90.351000
88.999000
87.105000
85.782000
87.166000
90.031000
87.947000
86.925000
87.887000
86.364000
89.600000
85.101000
87.767000
87.005000
88.568000
89.109000
85.963000
86.634000
87.445000
85.753000
88.779000
86.925000
87.576000
86.554000
85.642000
88.427000
84.491000
88.749000
86.504000
87.576000
88.037000
93.086000
88.017000
86.004000
86.595000
87.737000
87.045000
89.820000
82.827000
85.913000
87.967000
86.294000
81.875000
86.544000
86.374000
86.604000
87.916000
86.554000
86.815000
88.268000
86.855000
87.065000
85.172000
85.492000
85.342000
86.033000
86.214000
87.717000
85.613000
87.095000
86.173000
87.656000
85.983000
87.025000
86.084000
87.196000
86.294000
86.504000
86.334000
85.943000
87.295000
85.042000
78.369000
85.372000
86.103000
86.354000
85.712000
85.812000
85.382000
86.905000
86.064000
86.444000
86.023000
86.574000
86.313000
85.752000
86.915000
86.965000
86.504000
86.364000
87.095000
86.033000
86.143000
85.632000
86.004000
86.174000
83.448000
83.789000
85.843000
85.833000
80.773000
88.127000
88.938000
76.315000
86.444000
85.893000
84.380000
84.550000
87.205000
85.321000
85.352000
86.585000
86.094000
85.432000
85.512000
85.261000
87.666000
85.262000
84.821000
84.811000
85.923000
85.482000
79.310000
85.251000
86.414000
86.905000
86.164000
86.534000
84.831000
87.556000
85.222000
86.575000
84.510000
85.031000
85.322000
85.622000
86.053000
85.142000
85.543000
84.330000
84.641000
88.668000
87.977000
85.031000
84.521000
84.891000
85.292000
84.821000
84.470000
83.869000
85.552000
86.324000
84.941000
84.270000
85.182000
87.897000
85.011000
85.463000
83.960000
85.823000
84.961000
84.270000
85.502000
84.140000
84.861000
84.941000
85.482000
86.344000
85.322000
84.249000
84.180000
84.521000
85.452000
85.292000
84.430000
84.390000
85.151000
84.310000
84.020000
84.100000
85.292000
88.177000
84.220000
83.829000
84.140000
83.399000
85.853000
83.208000
84.741000
85.322000
84.630000
85.493000
83.879000
84.781000
85.933000
83.969000
84.801000
83.529000
83.729000
84.841000
84.160000
85.191000
84.219000
84.420000
84.320000
83.939000
84.631000
102.494000
84.189000
84.902000
84.751000
85.482000
99.529000
84.300000
84.260000
84.029000
84.550000
99.128000
84.471000
84.040000
83.007000
86.203000
99.128000
84.129000
83.499000
83.689000
83.769000
99.118000
84.290000
82.867000
84.501000
98.146000
81.374000
84.520000
84.941000
93.507000
85.062000
97.946000
83.929000
84.510000
92.626000
84.720000
97.966000
85.022000
84.180000
90.893000
86.174000
96.794000
83.278000
83.358000
91.623000
84.190000
97.235000
84.200000
83.538000
91.684000
83.819000
96.944000
83.228000
83.569000
91.203000
86.314000
96.643000
83.859000
84.771000
91.714000
84.601000
96.002000
84.540000
81.905000
78.499000
85.994000
95.351000
84.070000
84.290000
90.912000
83.648000
95.070000
84.340000
83.529000
90.031000
84.230000
95.070000
84.250000
84.270000
91.093000
84.090000
94.750000
84.240000
83.107000
89.339000
84.160000
94.429000
85.322000
83.839000
90.201000
84.350000
94.460000
85.132000
82.597000
87.095000
86.995000
94.158000
84.962000
85.042000
89.260000
84.450000
94.038000
83.969000
84.209000
88.047000
83.929000
94.119000
84.500000
82.907000
88.177000
83.789000
93.818000
84.230000
86.654000
88.718000
94.880000
102.023000
96.774000
105.791000
92.185000
72.898000
102.003000
129.666000
133.884000
97.515000
97.114000
93.327000
76.114000
87.796000
92.876000
86.684000
87.796000
86.835000
85.252000
93.898000
85.582000
84.130000
86.023000
82.747000
91.533000
85.703000
82.707000
85.422000
83.939000
91.994000
83.498000
83.819000
85.633000
82.226000
102.845000
83.699000
82.797000
82.637000
83.438000
88.377000
84.139000
83.519000
84.340000
83.248000
88.067000
82.286000
83.358000
82.476000
84.891000
87.537000
84.911000
83.469000
84.190000
83.308000
87.265000
84.600000
82.577000
83.018000
84.230000
87.777000
82.436000
84.149000
84.971000
85.142000
87.106000
84.951000
83.168000
84.691000
85.432000
86.474000
83.298000
84.310000
84.801000
83.979000
86.163000
81.865000
85.973000
86.113000
84.070000
86.084000
83.278000
83.178000
84.670000
86.394000
87.055000
83.849000
84.420000
85.352000
83.729000
86.113000
78.739000
88.928000
89.489000
88.057000
85.663000
85.442000
85.031000
84.059000
85.763000
85.893000
86.183000
85.031000
87.326000
85.382000
85.212000
85.372000
85.462000
85.492000
86.454000
84.911000
87.687000
86.354000
84.611000
81.034000
92.596000
79.170000
87.215000
85.382000
86.555000
86.094000
89.881000
86.935000
86.083000
85.542000
87.015000
85.281000
85.403000
86.835000
87.266000
94.469000
93.036000
89.540000
91.724000
92.906000
82.727000
84.090000
82.066000
87.085000
87.245000
88.688000
85.742000
86.744000
86.224000
86.344000
87.276000
86.344000
88.187000
86.284000
87.917000
86.103000
86.874000
86.545000
101.012000
86.795000
85.923000
86.354000
85.903000
87.816000
85.372000
86.785000
85.893000
86.404000
88.809000
87.085000
85.572000
85.943000
85.653000
86.354000
86.755000
87.246000
85.903000
85.953000
86.133000
87.075000
86.274000
86.885000
86.865000
87.586000
85.743000
88.107000
104.167000
86.524000
88.899000
85.322000
87.166000
99.519000
86.414000
85.622000
95.391000
88.437000
99.579000
86.044000
86.124000
93.598000
88.538000
99.589000
86.444000
86.033000
93.528000
103.316000
94.590000
89.440000
84.901000
90.933000
85.222000
94.489000
85.973000
85.432000
89.170000
86.635000
94.730000
87.656000
86.925000
88.859000
86.083000
94.389000
86.484000
85.572000
88.428000
87.045000
93.738000
85.532000
86.504000
88.017000
86.985000
93.407000
85.513000
86.865000
88.037000
87.877000
93.407000
84.680000
87.095000
88.528000
88.729000
92.806000
86.334000
91.524000
87.346000
85.943000
91.924000
85.172000
86.434000
87.857000
85.462000
91.704000
86.865000
85.833000
86.764000
85.693000
91.634000
85.322000
87.516000
86.644000
86.554000
91.363000
86.223000
85.322000
86.494000
86.514000
90.822000
86.294000
86.354000
87.055000
85.432000
90.282000
84.972000
85.713000
86.314000
85.672000
90.061000
87.255000
86.444000
85.823000
85.132000
89.730000
86.454000
89.229000
86.103000
85.412000
89.469000
80.843000
86.665000
86.945000
86.134000
88.598000
85.101000
85.923000
88.888000
85.702000
91.604000
88.478000
88.668000
88.708000
87.486000
90.822000
88.237000
89.861000
88.358000
89.630000
87.957000
85.913000
87.145000
86.684000
87.315000
87.275000
85.112000
85.743000
87.406000
86.765000
86.865000
85.682000
85.672000
87.576000
86.575000
86.735000
84.681000
85.723000
86.444000
85.552000
86.935000
85.913000
87.607000
86.855000
86.805000
85.813000
85.572000
85.632000
87.716000
85.703000
87.506000
86.504000
86.404000
87.787000
86.354000
85.322000
87.115000
85.593000
87.066000
85.412000
86.675000
85.622000
86.023000
87.215000
85.011000
